model,ticker,horizon,n,qlike,mse,rmse,mae,pearson,spearman,qlike_spike_days,qlike_normal_days,pred_exp_clip_count,training_time_sec,inference_time_sec
B2_AR,MU,1,251,0.24103941181883295,0.1195817458689119,0.34580593671727483,0.2779351485267336,0.33518222172772033,0.3271859124787946,1.481449513543729,0.20020286525998862,0,0.00092149997362867,0.021259701170492917
B2_AR,MU,5,247,0.24478241517589125,0.13050693661607485,0.3612574381463652,0.28556200215313776,0.2206578168362723,0.22640725114821036,1.6094298953494615,0.1991038384336797,0,0.001132400007918477,0.029195392271503806
B2_AR,MU,10,242,0.26388770796298766,0.1435040938319295,0.37881934194537836,0.30517482158235754,0.07506243958450598,0.05284548887260403,1.7010915530266855,0.21475253377277578,0,0.0015009999624453485,0.04372939490713179
B2_AR,MU,22,230,0.2521713975130828,0.15184292911883354,0.3896702825708339,0.31205460401925844,0.12296671459617625,0.11664318462822854,1.2658303151986063,0.215643148227118,0,0.0024511999799869955,0.04551699850708246
B2_AR,NVDA,1,251,0.2356173415716573,0.10031598154619183,0.3167269826620268,0.2501253348697014,0.4641777813507473,0.4598084117395634,1.0875537421906638,0.13717135750012766,0,0.0008923999848775566,0.02105889964150265
B2_AR,NVDA,5,247,0.25637096919326613,0.11833633505707873,0.3440004870012232,0.2751414849483345,0.3111782628423161,0.29834417151277015,1.1056241493691796,0.15645883034904107,0,0.0012670999858528376,0.039594099565874785
B2_AR,NVDA,10,242,0.27727388064759095,0.1320229136476437,0.36334957499306875,0.2895584886400578,0.1697477383089777,0.15695774452327868,1.1599025384165578,0.18010375318678726,0,0.0024000999983400106,0.04658500256482512
B2_AR,NVDA,22,230,0.2438109644889592,0.13111729147186343,0.36210121716429433,0.2922005775962596,0.13881600800799282,0.1354035006568893,1.0236618916863827,0.1775972065193666,0,0.0021013999939896166,0.048162005259655416
B2_AR,QCOM,1,251,0.21886533354129692,0.10803292147182197,0.3286836191108738,0.26520287808219795,0.3997896549449739,0.3800298653522497,5.485545404309439,0.19779861325822437,0,0.0011864000116474926,0.028764599876012653
B2_AR,QCOM,5,247,0.23651619702971172,0.12313715782534292,0.35090904494661135,0.27741766252773536,0.27785255089283023,0.25514634328949193,5.423215274596542,0.21543205443797656,0,0.0014527000021189451,0.034604690328706056
B2_AR,QCOM,10,242,0.23344175760937091,0.1305198215009089,0.3612752710896622,0.28323737010549127,0.22931603533725725,0.22056301404285672,5.658132588560173,0.2109326670245128,0,0.0027540000155568123,0.07910979667212814
B2_AR,QCOM,22,230,0.22517311350336655,0.1421773021071193,0.3770640557082036,0.2952528053067025,0.08536886662879661,0.07176577862328175,,0.22517311350336655,0,0.002489199978299439,0.04399900033604354
B2_AR,TXN,1,251,0.22705884296453005,0.10901488554002113,0.33017402311511596,0.264830780885526,0.18623291509734824,0.1313472172502304,3.5938535770535074,0.21359166402817414,0,0.0009190000128000975,0.020406294672284275
B2_AR,TXN,5,247,0.22350419155796317,0.11013094717477787,0.33185983061343516,0.2628239149035716,0.14644113502272887,0.15265706599920933,4.326453614557071,0.2068255353669099,0,0.0011808000272139907,0.0280344978091307
B2_AR,TXN,10,242,0.21793672839845138,0.11013087791766196,0.33185972626647836,0.2618677958013468,0.11377998440545173,0.09209974272219781,6.727460725412258,0.19092625538179658,0,0.0016971000004559755,0.04053499875590205
B2_AR,TXN,22,230,0.1858826097317897,0.10982159773692962,0.33139341836694586,0.2596892926427337,0.08913008444722463,0.10213182719540767,,0.1858826097317897,0,0.0021269999560900033,0.03346500045154244
B3_HAR_OLS,ADI,1,251,0.2630675782337197,0.11896752427961946,0.34491669179617773,0.2679933067026399,0.14822859340575964,0.08255032118260765,4.7195302962962735,0.2272726969641409,0,0.0008434000192210078,0.021184400597121567
B3_HAR_OLS,ADI,5,247,0.23774106782656063,0.11172828404332241,0.33425781074392624,0.2645250350488867,0.2273816182659973,0.16743553234512923,5.639433739354764,0.19364561744673855,0,0.0018065000185742974,0.02647840033750981
B3_HAR_OLS,ADI,10,242,0.25452971668520985,0.1260106729079763,0.35497982042360704,0.27506854723435625,0.03995221728386719,0.06246684535433254,8.878269530481042,0.2187465639308703,0,0.0014557000249624252,0.0391314021544531
B3_HAR_OLS,ADI,22,230,0.2487395983483018,0.13225777893164153,0.36367262604111616,0.28126562773186203,-0.029676031448339565,-0.05082328504278819,8.831627939430772,0.21125973659684993,0,0.0015147000085562468,0.03123399685136974
B3_HAR_OLS,AMAT,1,251,0.26364587119474797,0.12309818876975245,0.3508535146891826,0.283126617659912,0.19392256717662248,0.16652124809192037,2.4255347725229495,0.21970503986693898,0,0.0010055999737232924,0.02449759660521522
B3_HAR_OLS,AMAT,5,247,0.24778684878204602,0.12343705444011675,0.35133609897093804,0.2830444051720373,0.15942887430883507,0.16152111971709027,1.8792790894049642,0.2140783314138039,0,0.000983599980827421,0.03653129062149674
B3_HAR_OLS,AMAT,10,242,0.24294566184561786,0.1286332110793933,0.3586547240444398,0.2895824246007229,0.09465856045385893,0.09431986035795352,1.688398132982816,0.2124508839735251,0,0.0016151000163517892,0.041938595357351005
B3_HAR_OLS,AMAT,22,230,0.23588439557742766,0.13546821910669013,0.3680600754043966,0.2991386070545097,0.09767815212866715,0.09656271282414261,1.5371852830015245,0.2186865864925277,0,0.0012801999691873789,0.03932999155949801
B3_HAR_OLS,AMD,1,251,0.23768686436543598,0.09940712148386674,0.3152889491940159,0.25196575018445266,0.3530906490739444,0.32991481108629006,1.0500264303388054,0.12322083461464305,0,0.0009071999811567366,0.026756599196232855
B3_HAR_OLS,AMD,5,247,0.30111144129534345,0.12061339675605261,0.3472943949390094,0.274167751085762,0.04135638415062178,0.03612951982332218,1.4291603734070046,0.13921552974228105,0,0.0013977999915368855,0.032653404225129634
B3_HAR_OLS,AMD,10,242,0.29777496805049314,0.1278979157441538,0.35762818085849135,0.28706569499626033,-0.07377705731295706,-0.08957099317254699,1.2846195025117961,0.15812715657012003,0,0.0016018999740481377,0.04905340727418661
B3_HAR_OLS,AMD,22,230,0.26870357184300614,0.12351652781931859,0.3514491824137859,0.28232973048041216,-0.11695810278390283,-0.1300996996241295,1.11085274023861,0.15669358392831995,0,0.0015014999662525952,0.029853999731130898
B3_HAR_OLS,AVGO,1,251,0.3491593305777159,0.13248886447963115,0.3639901983290637,0.2885624041864372,0.37838236753212184,0.3228353074407603,5.342575604460483,0.22687158509487262,0,0.0008465999853797257,0.019854105077683926
B3_HAR_OLS,AVGO,5,247,0.5269876606264259,0.15444914462125325,0.39300018399646236,0.30826772927936547,0.15903285325377248,0.16269810933123346,12.053971009307027,0.24000882207006233,0,0.0010871000122278929,0.026972404099069536
B3_HAR_OLS,AVGO,10,242,0.5947930360881005,0.16673828653601505,0.4083359971102414,0.31291502628772216,-0.011394060638281404,0.007074402306155222,13.71257157580783,0.26129019185793784,0,0.0017101999837905169,0.04941639595199376
B3_HAR_OLS,AVGO,22,230,0.5282413601115212,0.15907727446503458,0.39884492533443944,0.310374462644973,-0.010991143437491985,0.0228381524526394,11.032729937130243,0.24687113036994837,0,0.0013092000153847039,0.038570999167859554
B3_HAR_OLS,INTC,1,251,0.28736901814085586,0.1224096157667297,0.3498708558407369,0.27405322765033574,0.3316655549048847,0.3276184687096823,1.488073461521523,0.21105305775649147,0,0.0008187000057660043,0.028689299302641302
B3_HAR_OLS,INTC,5,247,0.4101468724663463,0.1525118133044438,0.3905276088888515,0.30798045438683963,-0.007217164681384752,0.006774060996420286,2.8543971707228892,0.2521134480101044,0,0.00179870001738891,0.033048607234377414
B3_HAR_OLS,INTC,10,242,0.45310194985249824,0.1575418186596732,0.3969153797217654,0.30668502226905153,-0.11769438330232689,-0.11020064461326103,3.5258902194354715,0.25005426684040755,0,0.0014962999848648906,0.03750998980831355
B3_HAR_OLS,INTC,22,230,0.41106113338399786,0.14571650984557064,0.3817283194178428,0.29376629615318983,-0.0718439285767652,-0.06469897538762882,3.2014749748585554,0.2438934838947386,0,0.0016766000189818442,0.04029599891509861
B3_HAR_OLS,KLAC,1,251,0.27418438136994344,0.12606109461655968,0.3550508338485627,0.28527805519546157,0.28127398454487096,0.26459654361049617,2.0437849663680017,0.23821688980494227,0,0.0008536000386811793,0.020833012531511486
B3_HAR_OLS,KLAC,5,247,0.2687653931558163,0.13451175270664575,0.36675843917576834,0.2908821345205107,0.18117076823919676,0.18671212171911944,2.0126116575170783,0.23273551166074893,0,0.0011525999871082604,0.027219391602557153
B3_HAR_OLS,KLAC,10,242,0.26977645102267805,0.1399757159636224,0.3741332863614549,0.2955398910636106,0.14185488655025058,0.14751970439095563,1.9751614213653972,0.2337978651504688,0,0.0018701000371947885,0.053772400948219
B3_HAR_OLS,KLAC,22,230,0.26325676101377266,0.1460696434328827,0.3821905852227167,0.3064331234885054,0.10177390174860802,0.11298896188041359,1.8512835986964444,0.22796727573193556,0,0.0014090000186115503,0.047886003158055246
B3_HAR_OLS,LRCX,1,251,0.22644619231745564,0.11021662972230944,0.33198889999864367,0.26038129586953596,0.30738157459264204,0.32945569438508454,1.5202037210088308,0.20015030758795613,0,0.0011467000003904104,0.028990501596126705
B3_HAR_OLS,LRCX,5,247,0.2328868888577108,0.11500954566404946,0.3391305731780157,0.27580652998145644,0.24620649640317877,0.24697550300808707,1.6266075264424849,0.20409100791587662,0,0.0019980999641120434,0.05278389935847372
B3_HAR_OLS,LRCX,10,242,0.21486801438472491,0.11728278577332639,0.3424657439413852,0.27767604175632077,0.22997880256120812,0.2569460173574209,1.342485879912617,0.1959164536195503,0,0.0015229000127874315,0.04024461063090712
B3_HAR_OLS,LRCX,22,230,0.21779879191185547,0.1308254203079581,0.3616979683492266,0.2984760461361761,0.19514707246961,0.18576421337343585,1.017148825763492,0.20723469454817744,0,0.0016917000175453722,0.03965200739912689
B3_HAR_OLS,MU,1,251,0.24352566888034682,0.1215694611732066,0.3486681246876557,0.28037068062266257,0.30872863885070384,0.3028606954560019,1.4492334418430346,0.20383158581984676,0,0.0010847999947145581,0.026430311321746558
B3_HAR_OLS,MU,5,247,0.2368561172731981,0.12718137933380091,0.3566249841693665,0.28247589675658785,0.25272047439728573,0.25979736347988663,1.495892701840671,0.19471263327093957,0,0.0010585999698378146,0.025860895635560155
B3_HAR_OLS,MU,10,242,0.2610305720014569,0.14288159282295995,0.3779968158899754,0.30109247452617016,0.07112169362066309,0.056588867998338586,1.6870891622627475,0.21227643216346403,0,0.001270200009457767,0.04026881081517786
B3_HAR_OLS,MU,22,230,0.2518090891959138,0.15140654342405016,0.3891099374521938,0.31117452539016216,0.12021140791966321,0.11588916214760654,1.2632736321412277,0.21535991647716382,0,0.0012668999843299389,0.047702001756988466
B3_HAR_OLS,NVDA,1,251,0.22436002765536128,0.09725126509544821,0.3118513509597934,0.24881688136466712,0.48353282997175984,0.47360581719901224,1.0105046970208498,0.1335166436397937,0,0.0010676999809220433,0.03328259044792503
B3_HAR_OLS,NVDA,5,247,0.24916807127399476,0.11520983344932749,0.33942574069938697,0.26940891800398475,0.3367362878238096,0.33621448923630687,1.0836224107518855,0.15099697251188995,0,0.001117000007070601,0.03976700088242069
B3_HAR_OLS,NVDA,10,242,0.27254861363793426,0.1299155989189582,0.36043806530242917,0.2860253156832249,0.18484504679619604,0.17522037123067655,1.14731236994842,0.17624434688815602,0,0.001997400016989559,0.05534539883956313
B3_HAR_OLS,NVDA,22,230,0.25411351714842784,0.13306917587551412,0.36478647984199486,0.2947937768478497,0.09174789167929899,0.05994108860342929,1.1402802067835482,0.17887294916054022,0,0.0015611000126227736,0.03969800774939358
B3_HAR_OLS,QCOM,1,251,0.21891241481294266,0.10704808988855384,0.32718204395802936,0.26415957640820187,0.4042213144619902,0.3716921542842429,5.384150997822072,0.19825146048090614,0,0.0011690999963320792,0.029116002551745623
B3_HAR_OLS,QCOM,5,247,0.23627090455568225,0.12242830796959593,0.34989756782463627,0.27682222452237054,0.2796644688470009,0.23817674911994888,4.857154572440534,0.21748682460493082,0,0.001527200045529753,0.034851706586778164
B3_HAR_OLS,QCOM,10,242,0.2331155158376591,0.13063570000109015,0.3614356097579348,0.2804165621484858,0.22604593866376227,0.19110030875919695,5.7458548714197555,0.21024107867756742,0,0.0015479999710805714,0.045060390955768526
B3_HAR_OLS,QCOM,22,230,0.223244477998885,0.14036057110122044,0.3746472622363874,0.2923897978199955,0.1079822619077059,0.10363937900918234,,0.223244477998885,0,0.0018276000046171248,0.0443210027879104
B3_HAR_OLS,TXN,1,251,0.21766523603081195,0.10507406926494887,0.32415130612871035,0.26166046332192133,0.22457247992844853,0.16302399302166376,3.3833514413313255,0.20500249120960987,0,0.0011323000071570277,0.02873949968488887
B3_HAR_OLS,TXN,5,247,0.2231108526172586,0.10999545366160506,0.33165562510170854,0.2632871659062307,0.14798582868988625,0.1187270355630749,3.737130154625282,0.2088262213082829,0,0.0013048999826423824,0.030133999418467283
B3_HAR_OLS,TXN,10,242,0.2165930053324465,0.11021249434942358,0.33198267176077667,0.26204218882323943,0.11227206051850672,0.09174242401804492,6.274634783053457,0.19145590252032607,0,0.001491100003477186,0.037171201314777136
B3_HAR_OLS,TXN,22,230,0.18539413151042256,0.10916794770905014,0.33040573195550066,0.2586078458543282,0.09414339522480908,0.11944771428636936,,0.18539413151042256,0,0.0015087000210769475,0.03905398945789784
B4_HAR_Ridge,ADI,1,251,0.2610240389079126,0.11910036789739258,0.3451092115510575,0.2680777649784278,0.1435317581641498,0.0780191049464132,4.623975016852679,0.2259802559525329,0,0.0010071000433526933,0.02414619392948225
B4_HAR_Ridge,ADI,5,247,0.23526373126084435,0.11177815066236205,0.33433239547247295,0.26463107949145037,0.2329109191630911,0.1778078528621896,5.5194246849722415,0.19212772347544518,0,0.0015795000363141298,0.03213470027549192
B4_HAR_Ridge,ADI,10,242,0.25312182436608044,0.12560629672150797,0.35440978643585447,0.2743471063110198,0.039335816385505255,0.05021597883528924,9.19639174617377,0.21601282054115223,0,0.0015194000443443656,0.03165360155981034
B4_HAR_Ridge,ADI,22,230,0.24858760687768375,0.13261489459314574,0.364163280127398,0.2817154440068244,-0.02764265714442317,-0.05243143894030837,8.762511050943218,0.21140890188176434,0,0.0017432000022381544,0.04857600841205567
B4_HAR_Ridge,AMAT,1,251,0.26364559950675515,0.12309819718409513,0.3508535266804299,0.28312664487301814,0.19392240788857562,0.16652124809192037,2.4255297226390726,0.2197048652967487,0,0.0009448999771848321,0.03621931280940771
B4_HAR_Ridge,AMAT,5,247,0.247786418920498,0.12343699636956872,0.35133601632848394,0.2830443301951057,0.15942960731932068,0.16152111971709027,1.8792731104253058,0.21407801620345654,0,0.001498800003901124,0.035444511100649834
B4_HAR_Ridge,AMAT,10,242,0.2428298218183084,0.1286892712930763,0.3587328689889962,0.28963454114594017,0.09461296052683901,0.09355780624957055,1.6851996930593411,0.21240007769929925,0,0.0014334999723359942,0.05974980420432985
B4_HAR_Ridge,AMAT,22,230,0.23588446859862305,0.13546837940984505,0.3680602931719816,0.2991388076462287,0.09767703949243281,0.09656271282414261,1.5371805395799942,0.2186867231671512,0,0.0018692999728955328,0.03553498943801969
B4_HAR_Ridge,AMD,1,251,0.23768658584454425,0.09940708518411064,0.31528889162815527,0.25196574522294146,0.3530908541398756,0.32991481108629006,1.0500245285089653,0.1232207848327395,0,0.0012890000361949205,0.028287696244660765
B4_HAR_Ridge,AMD,5,247,0.30111052584358955,0.12061321524527172,0.3472941336177041,0.27416759582531497,0.04135770524450079,0.03612951982332218,1.4291543626657852,0.13921534555892257,0,0.0016235000221058726,0.03845789091428742
B4_HAR_Ridge,AMD,10,242,0.29777471501066877,0.12789788297827392,0.35762813504850804,0.2870656271510833,-0.07377717143622126,-0.08957099317254699,1.2846178167502922,0.15812710627392962,0,0.001964899944141507,0.03240380727220327
B4_HAR_Ridge,AMD,22,230,0.26870376227440274,0.12351658309906637,0.3514492610592123,0.2823298030992952,-0.11695948102344124,-0.1300996996241295,1.1108539925654322,0.15669363312239395,0,0.0016253000358119607,0.03656999731902033
B4_HAR_Ridge,AVGO,1,251,0.3494692354971333,0.1315207204815712,0.36265785594906286,0.28777907617153653,0.3798121249489226,0.32398917015841794,5.421030262857784,0.22526774094952554,0,0.0009654000168666244,0.022414309962186962
B4_HAR_Ridge,AVGO,5,247,0.5208722578866385,0.15271877707401604,0.3907924987432794,0.3067410566696489,0.16149841894945716,0.16630831394268017,11.921658430352027,0.237035257742272,0,0.0012792000197805464,0.02842970081837848
B4_HAR_Ridge,AVGO,10,242,0.5940125119830107,0.16650793524804133,0.40805383866352896,0.31272654522156,-0.01072100149252355,0.007770411725145,13.694809510821651,0.2609414018430454,0,0.0013147999998182058,0.028338204487226903
B4_HAR_Ridge,AVGO,22,230,0.5241861132168509,0.15907908109383082,0.3988471901541126,0.3104215822238694,-0.013487068454488143,0.023948720553594764,10.877393063541126,0.24686806990459353,0,0.001590500003658235,0.035488989087753
B4_HAR_Ridge,INTC,1,251,0.2891766063460478,0.12193650695608883,0.3491940820748382,0.2737009223550064,0.3347703710933364,0.33168753276234936,1.5342835502728418,0.2100384531303618,0,0.0009721999522298574,0.022840998601168394
B4_HAR_Ridge,INTC,5,247,0.4086639939667682,0.15072042452687237,0.3882272846244483,0.30519257634697905,0.0029305615528293118,0.019104181896681675,2.8758256601120067,0.2491492310694467,0,0.0015375000075437129,0.0329004061059095
B4_HAR_Ridge,INTC,10,242,0.45611020673297265,0.1577764959430513,0.3972108960527786,0.30666645589047514,-0.12310622650129653,-0.11840415709000367,3.542795788015856,0.2521441991592139,0,0.0017386999679729342,0.035574003239162266
B4_HAR_Ridge,INTC,22,230,0.4110620505799953,0.14571672075687742,0.38172859567613926,0.2937665186699058,-0.07184518616307536,-0.06469897538762882,3.2014795269933236,0.2438941833294273,0,0.0017225000192411244,0.03585700527764857
B4_HAR_Ridge,KLAC,1,251,0.2741841312087751,0.12606111182533303,0.3550508580828006,0.285278079382433,0.28127382416591884,0.26459654361049617,2.0437800383599907,0.23821673472196186,0,0.0014010999584570527,0.0285386981558986
B4_HAR_Ridge,KLAC,5,247,0.2687650797654612,0.13451168221256835,0.36675834307152216,0.29088224360108533,0.18117160263856608,0.18671212171911944,2.0126096039161867,0.23273523422515696,0,0.001706700015347451,0.029763510974589735
B4_HAR_Ridge,KLAC,10,242,0.2697763322339506,0.1399758209631314,0.3741334266850951,0.29554005291347885,0.14185449916874382,0.14751970439095563,1.9751543878201752,0.23379789224268002,0,0.0016688000177964568,0.03784880647435784
B4_HAR_Ridge,KLAC,22,230,0.2632568508798708,0.1460697530145542,0.3821907285826727,0.3064332817384542,0.10177339513305944,0.11298896188041359,1.8512858541433084,0.2279673174740166,0,0.0018118000007234514,0.033395999926142395
B4_HAR_Ridge,LRCX,1,251,0.22620615319418594,0.11021633178915992,0.33198845128883614,0.26045459728036413,0.3072578194121494,0.329639720500857,1.5170217265898382,0.19997006430403041,0,0.0013274000375531614,0.023669304908253253
B4_HAR_Ridge,LRCX,5,247,0.23288652534247387,0.11500950833829951,0.33913051814647927,0.27580653946524325,0.24620701070456663,0.24697550300808707,1.6266019974186818,0.20409075112602332,0,0.0015392000204883516,0.04357080109184608
B4_HAR_Ridge,LRCX,10,242,0.2139588699765322,0.11778130913462269,0.3431928162631361,0.27883688293888736,0.2309282696364189,0.25653662495586177,1.3116280450023883,0.19551064854752626,0,0.0018621999770402908,0.03642100968863815
B4_HAR_Ridge,LRCX,22,230,0.2177989148931956,0.13082558338214273,0.3616981937778273,0.29847619929021957,0.1951457204630498,0.18576421337343585,1.0171462053371303,0.20723485378600703,0,0.0017194999963976443,0.035512002650648355
B4_HAR_Ridge,MU,1,251,0.2432033829443641,0.1216072873414731,0.34872236426916053,0.28042003109848046,0.3087302705251184,0.3031608287705916,1.4445284885618188,0.20365358522856314,0,0.0011549000046215951,0.023568904143758118
B4_HAR_Ridge,MU,5,247,0.2368560680186682,0.12718151377902254,0.35662517266595545,0.28247599463687634,0.25271928564998075,0.25979736347988663,1.4958939898781516,0.19471253925349719,0,0.0015956999850459397,0.032678090035915375
B4_HAR_Ridge,MU,10,242,0.2602810627849054,0.14368940631925192,0.3790638552002181,0.3022231332866612,0.06345630428330638,0.050702000011080155,1.6602265006361485,0.2124196802942647,0,0.0017164000310003757,0.0327910102205351
B4_HAR_Ridge,MU,22,230,0.2518091358741107,0.15140668151467696,0.38911011489638375,0.31117466610729905,0.12021049896601257,0.11588916214760654,1.2632708547977185,0.2153600649219086,0,0.001679199980571866,0.04639099177438766
B4_HAR_Ridge,NVDA,1,251,0.22435988455313224,0.09725126388637663,0.31185134902125505,0.2488168884517715,0.48353273703113214,0.47360581719901224,1.0105036851108329,0.13351660093313125,0,0.0014374000020325184,0.02755980531219393
B4_HAR_Ridge,NVDA,5,247,0.24916784982193116,0.11520979725228324,0.3394256873783763,0.2694088851764171,0.3367366091852024,0.33621448923630687,1.0836208580254163,0.1509969076803447,0,0.0016003000200726092,0.03250518871936947
B4_HAR_Ridge,NVDA,10,242,0.2709269438266709,0.1294433283892626,0.35978233473763355,0.2859938110771132,0.18522827356772897,0.17575253901636398,1.1449411458479868,0.1747051968151499,0,0.001279400021303445,0.03533200139645487
B4_HAR_Ridge,NVDA,22,230,0.25411320754974287,0.13306910330224975,0.3647863803683599,0.2947936831686631,0.09174900458715057,0.05994108860342929,1.1402774094420751,0.17887285078529952,0,0.0017951000481843948,0.030061001307331026
B4_HAR_Ridge,QCOM,1,251,0.21762237098520465,0.10758610462703104,0.32800320825722273,0.26485273187738617,0.4021870837785445,0.3704699932143399,5.349036833245554,0.1970967131361632,0,0.0010420000180602074,0.02371950529050082
B4_HAR_Ridge,QCOM,5,247,0.23625259309747018,0.12242798477270421,0.349897105979321,0.2768282938583131,0.27972167046613244,0.23805610370280222,4.858694653800011,0.21746217821656555,0,0.0014147000038065016,0.039050709805451334
B4_HAR_Ridge,QCOM,10,242,0.23301851935864834,0.1307337473001146,0.36157122023207905,0.2805041272932315,0.22593489805360029,0.19178954436388998,5.727545225892024,0.21021965335643517,0,0.0018745999550446868,0.042446799227036536
B4_HAR_Ridge,QCOM,22,230,0.22324456183535119,0.14036070927157268,0.37464744663693184,0.2923899285667729,0.10798214416654478,0.10363937900918234,,0.22324456183535119,0,0.0013477999600581825,0.03314299799967557
B4_HAR_Ridge,TXN,1,251,0.21737090065610018,0.10500337494585182,0.3240422425330559,0.2615245489774224,0.22497354127291644,0.162430556227709,3.375956695932219,0.20473655747499572,0,0.0010701999999582767,0.02371949068037793
B4_HAR_Ridge,TXN,5,247,0.22290230316287396,0.10991923633657691,0.3315407008748351,0.2631824288157508,0.14874916163473625,0.1187995024473016,3.7608740233677613,0.20852030430025242,0,0.00248180003836751,0.033172108174767345
B4_HAR_Ridge,TXN,10,242,0.2146003135198912,0.10973978623075202,0.3312699597469593,0.260745959455769,0.11664574306516323,0.09323816688744326,6.032635060103467,0.1904590905050216,0,0.0016968999989330769,0.03675979818217456
B4_HAR_Ridge,TXN,22,230,0.1853941531010554,0.10916798994415394,0.3304057958694943,0.258607869241038,0.09414294579908608,0.11944771428636936,,0.1853941531010554,0,0.0018170999828726053,0.04162999568507075
B5_GARCH_Family,ADI,1,251,0.40317807370166764,0.30533731221886684,0.5525733546044966,0.4672173058613389,,,1.862381334432951,0.39145756558334405,0,0.02193950000219047,0.2912353114807047
B5_GARCH_Family,ADI,5,247,0.4191564543758975,0.3204655414963925,0.5660967598356244,0.48027313417454864,,,1.7629249140778447,0.40818691592935097,0,0.02738129999488592,0.3820102046011016
B5_GARCH_Family,ADI,10,242,0.44028097803633204,0.3396493230443671,0.582794408899371,0.4982361565459218,,,2.751508813143994,0.43069082104418405,0,0.038456100039184093,0.5056589907035232
B5_GARCH_Family,ADI,22,230,0.47471091166649976,0.37041716752570414,0.6086190660221746,0.5274385714496518,,,2.5129552108398485,0.46581028153910514,0,0.034196199965663254,0.30456600303296
B5_GARCH_Family,AMAT,1,251,0.5784837898100131,0.4754401520650786,0.6895216835351,0.6076412421681994,,,0.10434365184962897,0.5881207844840047,0,0.019910499977413565,0.32512030651560053
B5_GARCH_Family,AMAT,5,247,0.5915113172967491,0.4885207831022152,0.6989426178894911,0.6167536161204862,,,0.09361304208340906,0.6017984717433057,0,0.025767299986910075,0.30460040463367477
B5_GARCH_Family,AMAT,10,242,0.6063323206005965,0.5027255291921942,0.7090314021199584,0.6283532546000092,,,0.0840692750108261,0.6173505283134609,0,0.023668200010433793,0.2853422034531832
B5_GARCH_Family,AMAT,22,230,0.615915502380961,0.5121986940385227,0.715680581012593,0.6347009376166675,,,0.10978379938619269,0.6226044676187774,0,0.03252120001707226,0.36779300251509994
B5_GARCH_Family,AMD,1,251,0.2928267061986559,0.1964631667609443,0.44324165729423975,0.3644753948768184,,,0.35434343066887736,0.28415844047785194,0,0.027943399967625737,0.2103882094961591
B5_GARCH_Family,AMD,5,247,0.3089955478058168,0.21283750218960426,0.4613431501492184,0.3803611567144741,,,0.30584975397006603,0.3094470274766884,0,0.02393540000775829,0.2409978947835043
B5_GARCH_Family,AMD,10,242,0.3302676004903587,0.23298119659039146,0.48268125775753035,0.40023960576038253,,,0.27287516207551316,0.33838917196415763,0,0.030779900029301643,0.286479598027654
B5_GARCH_Family,AMD,22,230,0.3719231092047304,0.27172947887062815,0.5212767776053602,0.4383407580618299,,,0.22435104033230896,0.3915509213207667,0,0.028964600001927465,0.30755601241253316
B5_GARCH_Family,AVGO,1,251,0.511819609514199,0.3392334188986942,0.5824374806781362,0.4993855625550752,,,3.9269241956538923,0.42818439515975765,0,0.02314419997856021,0.2063973083277233
B5_GARCH_Family,AVGO,5,247,0.5159584756372815,0.34396084908505997,0.5864817551169516,0.5050205303179129,,,3.7795993108422414,0.43470600671101695,0,0.025530499988235533,0.5352242923108861
B5_GARCH_Family,AVGO,10,242,0.49567710416500743,0.317385846103074,0.5633700791691675,0.48016029032799595,,,4.120322574721897,0.40352510067627295,0,0.04156480001984164,0.2715239968383685
B5_GARCH_Family,AVGO,22,230,0.532789574589497,0.358226879240201,0.5985205754526748,0.5151590305169543,,,3.637977343046179,0.4496149022201217,0,0.04947700002230704,0.31493898830376565
B5_GARCH_Family,INTC,1,251,0.3680635840328934,0.27195611950576754,0.521494122215934,0.4353228476556949,,,0.459371125208733,0.36226013861917483,0,0.031209099979605526,0.21096549928188324
B5_GARCH_Family,INTC,5,247,0.32484688951437557,0.22815542403490205,0.47765617763711804,0.39656791350045784,,,0.6067582303730821,0.3066198631657523,0,0.020313200016971678,0.29862300225067884
B5_GARCH_Family,INTC,10,242,0.3346243246899095,0.23815469989699375,0.48801096288607465,0.40562627711749577,,,0.5603331509736961,0.3197096445389985,0,0.02314569998998195,0.31261559983249754
B5_GARCH_Family,INTC,22,230,0.34594768487183386,0.24917698723247964,0.4991763087652294,0.4155467997124975,,,0.5647807426455478,0.33283787035082807,0,0.02329679997637868,0.3003569977590814
B5_GARCH_Family,KLAC,1,251,0.4142307547163266,0.32193458873862696,0.5673927993362508,0.4788145469422977,,,0.3933383740082344,0.4146553966006375,0,0.025142099999357015,0.20674869639333338
B5_GARCH_Family,KLAC,5,247,0.4521101351171837,0.3583638022347012,0.5986349490588577,0.50917242118102,,,0.3108499395381677,0.45502873419939477,0,0.028022600046824664,0.31949448864907026
B5_GARCH_Family,KLAC,10,242,0.49368171667461214,0.39787006094595495,0.630769419792966,0.5416725494053933,,,0.2477896737850161,0.49886931251616484,0,0.032400500029325485,0.3069043986033648
B5_GARCH_Family,KLAC,22,230,0.5566860080665595,0.4564044070389725,0.6755770918547879,0.5909569747169,,,0.1765276738469892,0.5651339710492167,0,0.030302300001494586,0.2858210075646639
